6	2	406	333	0.4714232342590001
6	3	927	659	0.8158415095820001
6	4	1466	957	0.89959229074
6	5	1975	1183	0.9316851833900001
6	6	2431	1335	0.94025028129
6	7	2777	1419	0.9432483248030001
6	8	3002	1465	0.9447338831760002
6	9	3125	1476	0.9449836350590001
6	10	3177	1477	0.9449842315320001
6	11	3203	1477	0.9449842315320001
6	12	3211	1477	0.9449842315320001
6	13	3213	1477	0.9449842315320001
6	14	3214	1477	0.9449842315320001
6	15	3215	1477	0.9449842315320001
6	16	3215	1477	0.9449842315320001
7	1	100	80	0.181683129568
7	2	361	264	0.5867593045480001
7	3	810	555	0.8053645484209999
7	4	1408	869	0.891941078251
7	5	1983	1128	0.9263839017759999
7	6	2473	1322	0.938571379687
7	7	2832	1419	0.9447766588400001
7	8	3045	1463	0.9468547708649999
7	9	3150	1477	0.9471079309980001
7	10	3189	1479	0.9471526664710002
7	11	3213	1480	0.9471649367710001
7	12	3217	1480	0.9471649367710001
7	13	3219	1480	0.9471649367710001
7	14	3220	1480	0.9471649367710001
7	15	3221	1480	0.9471649367710001
7	16	3221	1480	0.9471649367710001
8	1	119	104	0.24324026084300004
8	2	414	329	0.5966118509210001
8	3	796	575	0.754162874635
8	4	1208	841	0.8939048352469999
8	5	1668	1076	0.920524319253
8	6	2168	1269	0.937146319819
8	7	2592	1398	0.941118575225
8	8	2875	1454	0.9447600428230001
8	9	3042	1470	0.944985935744
8	10	3143	1475	0.9449909631640001
8	11	3188	1477	0.945003829937
8	12	3207	1477	0.945003829937
8	13	3212	1477	0.945003829937
8	14	3215	1477	0.945003829937
8	15	3216	1477	0.945003829937
8	16	3217	1477	0.945003829937
8	17	3217	1477	0.945003829937
9	1	89	76	0.326137485424
9	2	286	224	0.42598170285700004
9	3	649	483	0.6283989248649999
9	4	1118	769	0.8534885886100001
9	5	1626	998	0.909656497077
9	6	2184	1227	0.929014006881
9	7	2623	1362	0.9388009367019999
9	8	2943	1453	0.9441907519870001
9	9	3102	1473	0.944903196412
9	10	3172	1476	0.9449528740870001
9	11	3199	1479	0.9449798857970001
9	12	3213	1479	0.9449798857970001
9	13	3216	1479	0.9449798857970001
9	14	3217	1479	0.9449798857970001
9	15	3217	1479	0.9449798857970001
